Order ID,Order Date,Product ID,Product Category,Buyer Gender,Buyer Age,Order Location,International Shipping,Sales Price,Shipping Charges,Sales per Unit,Quantity,Total Sales,Rating,Review
136214,26-03-2024,BF1555,Other,Male,21,New Jersey,No,23,0,23,1,23,2,The product is not as advertised.
177539,26-03-2024,BF1552,Ornaments,Female,20,Austin,No,45,0,45,2,90,1,The product had poor quality.
134970,26-03-2024,BF1548,Clothing,Male,23,San Antonio,No,65,0,65,1,65,4,Premium quality as usual.
169538,26-03-2024,BF1548,Clothing,Female,31,Las Vegas,No,65,0,65,2,130,4,The product had excellent quality.
191575,26-03-2024,BF1543,Clothing,Male,30,Cleveland,No,100,0,100,1,100,2,The product had poor quality.
179797,26-03-2024,BF1548,Clothing,Male,18,New York,No,65,0,65,1,65,5,Lack of delivery delays is greatly appreciated.
131112,26-03-2024,BF1545,Other,Female,35,New Jersey,No,10,0,10,2,20,4,The product had excellent quality.
185087,26-03-2024,BF1543,Clothing,Female,22,Miami,No,100,0,100,3,300,4,The product was affordable here compared to other brands.
151588,26-03-2024,BF1551,Ornaments,Male,23,London,Yes,15,40,55,1,55,4,Lack of delivery delays is greatly appreciated.
192320,26-03-2024,BF1549,Clothing,Male,24,Las Vegas,No,130,0,130,2,260,1,Waste of Money.
172953,26-03-2024,BF1548,Clothing,Male,32,New Jersey,No,65,0,65,1,65,4,Great design is one of the major positives of this product.
181900,26-03-2024,BF1551,Ornaments,Male,24,San Antonio,No,15,0,15,1,15,2,Never buying from here again.
179164,26-03-2024,BF1551,Ornaments,Male,22,Montreal,Yes,15,25,40,1,40,5,Discount deals was greatly appreciated.
187123,26-03-2024,BF1544,Other,Female,27,New Jersey,No,9,0,9,1,9,4,Discount deals was greatly appreciated.
146372,26-03-2024,BF1543,Clothing,Male,30,Portland,No,100,0,100,1,100,4,The Product exhibits good design.
164746,26-03-2024,BF1548,Clothing,Female,24,Cleveland,No,65,0,65,3,195,5,The product had excellent quality.
187186,26-03-2024,BF1545,Other,Male,31,Paris,Yes,10,50,60,2,120,4,The Product exhibits good design.
122608,26-03-2024,BF1545,Other,Female,22,Mumbai,Yes,10,70,80,3,240,5,The product was affordable here compared to other brands.
136365,26-03-2024,BF1550,Clothing,Male,35,Toronto,Yes,97,25,122,1,122,1,Careless handling by the delivery team.
120024,26-03-2024,BF1550,Clothing,Female,26,San Francisco,No,97,0,97,3,291,5,The delivery team handled the product with care.
178719,26-03-2024,BF1548,Clothing,Male,26,New York,No,65,0,65,1,65,5,The product was affordable here compared to other brands.
165634,26-03-2024,BF1546,Clothing,Male,20,Miami,No,118,0,118,1,118,4,The product was affordable here compared to other brands.
132766,26-03-2024,BF1550,Clothing,Female,25,Memphis,No,97,0,97,1,97,2,There is clear evidence of subpar detailing.
130183,26-03-2024,BF1550,Clothing,Male,29,Miami,No,97,0,97,1,97,3,The handling was questionable but incurred only minute damages.
133344,26-03-2024,BF1545,Other,Male,19,Las Vegas,No,10,0,10,1,10,1,There is clear evidence of subpar detailing.
152161,25-03-2024,BF1543,Clothing,Male,26,San Francisco,No,100,0,100,2,200,4,Incredible detailing was clearly evident.
134130,25-03-2024,BF1551,Ornaments,Male,31,Portland,No,15,0,15,5,75,4,Lack of delivery delays is greatly appreciated.
185474,25-03-2024,BF1551,Ornaments,Male,31,Las Vegas,No,15,0,15,1,15,3,Had slight delays but the product was in good shape.
190504,25-03-2024,BF1548,Clothing,Male,18,New Jersey,No,65,0,65,1,65,4,Premium quality as usual.
196774,25-03-2024,BF1544,Other,Male,26,New York,No,9,0,9,1,9,4,Lack of delivery delays is greatly appreciated.
198885,25-03-2024,BF1544,Other,Male,31,Sacramento,No,9,0,9,2,18,3,The handling was questionable but incurred only minute damages.
171449,25-03-2024,BF1549,Clothing,Female,23,Las Vegas,No,130,0,130,2,260,4,The delivery team handled the product with care.
169185,25-03-2024,BF1546,Clothing,Female,30,Las Vegas,No,118,0,118,1,118,3,Had slight delays but the product was in good shape.
126500,25-03-2024,BF1544,Other,Male,19,New York,No,9,0,9,1,9,4,Incredible detailing was clearly evident.
182497,25-03-2024,BF1544,Other,Female,23,Cardiff,Yes,9,40,49,1,49,2,The product is not as advertised.
155816,25-03-2024,BF1554,Ornaments,Male,32,Cleveland,No,20,0,20,1,20,4,The product was affordable here compared to other brands.
192423,25-03-2024,BF1548,Clothing,Male,32,Detroit,No,65,0,65,1,65,5,The delivery team handled the product with care.
162331,25-03-2024,BF1547,Ornaments,Male,34,Portland,No,32,0,32,1,32,2,Waste of Money.
129433,25-03-2024,BF1543,Clothing,Female,22,Detroit,No,100,0,100,4,400,5,Discount deals was greatly appreciated.
155101,25-03-2024,BF1554,Ornaments,Female,24,Austin,No,20,0,20,1,20,5,Lack of delivery delays is greatly appreciated.
134968,25-03-2024,BF1545,Other,Female,18,San Francisco,No,10,0,10,2,20,5,Incredible detailing was clearly evident.
130440,25-03-2024,BF1544,Other,Female,18,Miami,No,9,0,9,1,9,4,Incredible detailing was clearly evident.
129715,25-03-2024,BF1548,Clothing,Female,32,Pittsburgh,No,65,0,65,1,65,2,"Unfortunately, the delivery was late."
134988,25-03-2024,BF1548,Clothing,Male,26,Sacramento,No,65,0,65,1,65,2,The product had poor quality.
136723,25-03-2024,BF1548,Clothing,Male,22,New York,No,65,0,65,3,195,5,The Product exhibits good design.
158075,25-03-2024,BF1548,Clothing,Female,25,Sacramento,No,65,0,65,1,65,4,Lack of delivery delays is greatly appreciated.
171205,25-03-2024,BF1546,Clothing,Female,22,Dublin,Yes,118,40,158,1,158,5,The product was affordable here compared to other brands.
187404,25-03-2024,BF1548,Clothing,Male,29,Dublin,Yes,65,40,105,1,105,1,The product is not as advertised.
123848,24-03-2024,BF1551,Ornaments,Male,20,Detroit,No,15,0,15,1,15,4,Exquisite craftsmanship here is absolutely appreciated.
199077,24-03-2024,BF1544,Other,Male,23,Memphis,No,9,0,9,1,9,5,Lack of delivery delays is greatly appreciated.
150602,24-03-2024,BF1543,Clothing,Male,22,San Antonio,No,100,0,100,3,300,3,The handling was questionable but incurred only minute damages.
151198,24-03-2024,BF1547,Ornaments,Male,21,Portland,No,32,0,32,1,32,4,Incredible detailing was clearly evident.
159011,24-03-2024,BF1554,Ornaments,Male,35,Sacramento,No,20,0,20,1,20,5,The delivery team handled the product with care.
184711,24-03-2024,BF1548,Clothing,Male,19,New York,No,65,0,65,1,65,5,The delivery team handled the product with care.
180132,24-03-2024,BF1547,Ornaments,Male,29,New Jersey,No,32,0,32,3,96,4,Discount deals was greatly appreciated.
121734,24-03-2024,BF1548,Clothing,Male,30,New York,No,65,0,65,1,65,4,Great design is one of the major positives of this product.
165611,24-03-2024,BF1551,Ornaments,Male,33,Cardiff,Yes,15,40,55,1,55,1,The product is not as advertised.
187391,24-03-2024,BF1547,Ornaments,Male,20,Portland,No,32,0,32,1,32,5,Incredible detailing was clearly evident.
176151,24-03-2024,BF1547,Ornaments,Male,21,Manchester,Yes,32,40,72,1,72,1,Clear delays in delivery.
120977,24-03-2024,BF1552,Ornaments,Male,23,Sacramento,No,45,0,45,1,45,4,Incredible detailing was clearly evident.
195030,24-03-2024,BF1550,Clothing,Male,26,Pittsburgh,No,97,0,97,2,194,3,The handling was questionable but incurred only minute damages.
195955,24-03-2024,BF1546,Clothing,Male,21,New York,No,118,0,118,1,118,5,Lack of delivery delays is greatly appreciated.
138755,24-03-2024,BF1544,Other,Male,32,Austin,No,9,0,9,1,9,4,The product was affordable here compared to other brands.
192892,24-03-2024,BF1548,Clothing,Female,23,Dublin,Yes,65,40,105,2,210,1,The product had an underwhelming design.
185235,24-03-2024,BF1550,Clothing,Female,20,Liverpool,Yes,97,40,137,1,137,3,Average product
142812,24-03-2024,BF1545,Other,Male,29,Detroit,No,10,0,10,3,30,1,Waste of Money.
172806,24-03-2024,BF1549,Clothing,Male,19,Austin,No,130,0,130,1,130,3,Expected much better
151148,24-03-2024,BF1550,Clothing,Male,19,Cleveland,No,97,0,97,1,97,2,The product had an underwhelming design.
128877,24-03-2024,BF1550,Clothing,Male,34,Dublin,Yes,97,40,137,1,137,5,Incredible detailing was clearly evident.
146426,24-03-2024,BF1548,Clothing,Male,29,Montreal,Yes,65,25,90,3,270,5,The delivery team handled the product with care.
141671,24-03-2024,BF1548,Clothing,Male,30,Sacramento,No,65,0,65,2,130,1,The product had an underwhelming design.
121135,24-03-2024,BF1548,Clothing,Male,23,Cardiff,Yes,65,40,105,2,210,4,The Product exhibits good design.
132573,24-03-2024,BF1548,Clothing,Male,24,Montreal,Yes,65,25,90,1,90,1,Clear delays in delivery.
180412,24-03-2024,BF1552,Ornaments,Male,27,New York,No,45,0,45,2,90,5,The delivery team handled the product with care.
174321,23-03-2024,BF1545,Other,Male,28,Austin,No,10,0,10,1,10,5,Discount deals was greatly appreciated.
140019,23-03-2024,BF1543,Clothing,Male,32,Memphis,No,100,0,100,3,300,5,Lack of delivery delays is greatly appreciated.
179854,23-03-2024,BF1544,Other,Male,24,Memphis,No,9,0,9,5,45,4,Discount deals was greatly appreciated.
156453,23-03-2024,BF1548,Clothing,Female,19,Liverpool,Yes,65,40,105,1,105,4,Lack of delivery delays is greatly appreciated.
122801,23-03-2024,BF1551,Ornaments,Male,27,San Francisco,No,15,0,15,1,15,5,The product had excellent quality.
126922,23-03-2024,BF1545,Other,Male,26,Paris,Yes,10,50,60,1,60,5,The product was delivered quickly.
146518,23-03-2024,BF1547,Ornaments,Male,25,Sacramento,No,32,0,32,1,32,5,The product was affordable here compared to other brands.
161749,23-03-2024,BF1551,Ornaments,Male,22,Austin,No,15,0,15,1,15,3,Expected much better
155280,23-03-2024,BF1553,Ornaments,Male,27,Detroit,No,50,0,50,1,50,4,The product was delivered quickly.
121639,23-03-2024,BF1548,Clothing,Male,18,Portland,No,65,0,65,1,65,1,Clear delays in delivery.
156076,23-03-2024,BF1549,Clothing,Male,21,London,Yes,130,40,170,1,170,4,The product had excellent quality.
145450,23-03-2024,BF1550,Clothing,Male,21,Montreal,Yes,97,25,122,1,122,1,Never buying from here again.
189431,23-03-2024,BF1548,Clothing,Male,20,San Francisco,No,65,0,65,1,65,4,The Product exhibits good design.
193378,23-03-2024,BF1544,Other,Male,28,Detroit,No,9,0,9,1,9,5,The product was delivered quickly.
197728,23-03-2024,BF1550,Clothing,Male,22,Dublin,Yes,97,40,137,1,137,1,Clear delays in delivery.
124811,23-03-2024,BF1545,Other,Male,29,Detroit,No,10,0,10,1,10,4,Great design is one of the major positives of this product.
188446,23-03-2024,BF1547,Ornaments,Female,33,Manchester,Yes,32,40,72,1,72,5,The product was delivered quickly.
123202,23-03-2024,BF1551,Ornaments,Female,28,New Jersey,No,15,0,15,2,30,5,The delivery team handled the product with care.
153442,23-03-2024,BF1548,Clothing,Female,21,Sacramento,No,65,0,65,1,65,5,The product had excellent quality.
171617,23-03-2024,BF1548,Clothing,Female,28,San Antonio,No,65,0,65,1,65,5,Great design is one of the major positives of this product.
178652,23-03-2024,BF1548,Clothing,Male,22,Miami,No,65,0,65,2,130,4,The delivery team handled the product with care.
138746,23-03-2024,BF1546,Clothing,Female,31,Cleveland,No,118,0,118,1,118,4,Incredible detailing was clearly evident.
181005,22-03-2024,BF1549,Clothing,Female,25,Toronto,Yes,130,25,155,1,155,4,Great design is one of the major positives of this product.
138464,22-03-2024,BF1543,Clothing,Male,35,Glasgow,Yes,100,40,140,1,140,4,The product was affordable here compared to other brands.
154891,22-03-2024,BF1553,Ornaments,Male,32,Sacramento,No,50,0,50,1,50,4,Premium quality as usual.
133859,22-03-2024,BF1548,Clothing,Female,31,Detroit,No,65,0,65,4,260,5,Premium quality as usual.
160491,22-03-2024,BF1549,Clothing,Male,25,New York,No,130,0,130,1,130,5,Great design is one of the major positives of this product.
154480,22-03-2024,BF1551,Ornaments,Male,34,Liverpool,Yes,15,40,55,1,55,5,The product had excellent quality.
121266,22-03-2024,BF1548,Clothing,Female,20,Cardiff,Yes,65,40,105,1,105,5,Lack of delivery delays is greatly appreciated.
160961,22-03-2024,BF1548,Clothing,Male,33,Sacramento,No,65,0,65,2,130,3,Expected much better
139971,22-03-2024,BF1551,Ornaments,Male,31,Mumbai,Yes,15,70,85,1,85,1,Low quality products are a usual here these days.
141322,22-03-2024,BF1548,Clothing,Male,25,Toronto,Yes,65,25,90,1,90,5,The product was delivered quickly.
157379,22-03-2024,BF1543,Clothing,Male,28,Pittsburgh,No,100,0,100,1,100,5,Lack of delivery delays is greatly appreciated.
170891,22-03-2024,BF1545,Other,Male,22,Sacramento,No,10,0,10,1,10,5,The product was delivered quickly.
173447,22-03-2024,BF1548,Clothing,Male,29,San Antonio,No,65,0,65,1,65,3,Expected much better
136272,22-03-2024,BF1551,Ornaments,Male,33,Cleveland,No,15,0,15,1,15,4,Premium quality as usual.
163432,22-03-2024,BF1548,Clothing,Male,22,Toronto,Yes,65,25,90,1,90,5,The product had excellent quality.
137871,22-03-2024,BF1552,Ornaments,Male,25,Miami,No,45,0,45,4,180,5,The product was affordable here compared to other brands.
157214,22-03-2024,BF1543,Clothing,Male,25,Las Vegas,No,100,0,100,1,100,5,Exquisite craftsmanship here is absolutely appreciated.
128190,22-03-2024,BF1554,Ornaments,Female,26,Austin,No,20,0,20,1,20,5,The Product exhibits good design.
163870,22-03-2024,BF1549,Clothing,Male,21,Mumbai,Yes,130,70,200,1,200,5,The delivery team handled the product with care.
164955,22-03-2024,BF1551,Ornaments,Male,25,Memphis,No,15,0,15,1,15,4,The Product exhibits good design.
147026,22-03-2024,BF1543,Clothing,Male,21,Manchester,Yes,100,40,140,1,140,5,Discount deals was greatly appreciated.
149608,22-03-2024,BF1547,Ornaments,Male,25,Austin,No,32,0,32,1,32,4,Discount deals was greatly appreciated.
133151,22-03-2024,BF1551,Ornaments,Male,31,San Antonio,No,15,0,15,3,45,4,Discount deals was greatly appreciated.
142825,22-03-2024,BF1543,Clothing,Male,33,Toronto,Yes,100,25,125,1,125,4,Discount deals was greatly appreciated.
149598,22-03-2024,BF1546,Clothing,Female,29,Sacramento,No,118,0,118,1,118,4,Premium quality as usual.
188249,22-03-2024,BF1548,Clothing,Female,18,Memphis,No,65,0,65,1,65,5,The Product exhibits good design.
166522,22-03-2024,BF1548,Clothing,Male,19,Pittsburgh,No,65,0,65,2,130,2,Clear delays in delivery.
141961,22-03-2024,BF1551,Ornaments,Female,27,Glasgow,Yes,15,40,55,1,55,5,Premium quality as usual.
154434,22-03-2024,BF1545,Other,Male,25,Sydney,Yes,10,100,110,1,110,5,The product was affordable here compared to other brands.
122837,21-03-2024,BF1551,Ornaments,Male,25,Dublin,Yes,15,40,55,2,110,4,The delivery team handled the product with care.
196671,21-03-2024,BF1548,Clothing,Male,24,Miami,No,65,0,65,1,65,1,"Unfortunately, the delivery was late."
180568,21-03-2024,BF1543,Clothing,Male,26,Memphis,No,100,0,100,4,400,2,Careless handling by the delivery team.
162611,21-03-2024,BF1543,Clothing,Male,21,Detroit,No,100,0,100,1,100,5,The delivery team handled the product with care.
188297,21-03-2024,BF1548,Clothing,Male,30,Portland,No,65,0,65,1,65,4,The product had excellent quality.
199443,21-03-2024,BF1550,Clothing,Male,30,New Jersey,No,97,0,97,2,194,4,The product was delivered quickly.
128720,21-03-2024,BF1544,Other,Male,20,Manchester,Yes,9,40,49,1,49,3,Average product
158868,21-03-2024,BF1545,Other,Male,28,New Delhi,Yes,10,70,80,5,400,4,The product was affordable here compared to other brands.
141282,21-03-2024,BF1548,Clothing,Female,18,Paris,Yes,65,50,115,1,115,2,Never buying from here again.
144188,21-03-2024,BF1554,Ornaments,Male,25,Sydney,Yes,20,100,120,1,120,3,Had slight delays but the product was in good shape.
180088,21-03-2024,BF1546,Clothing,Male,21,Miami,No,118,0,118,1,118,1,Waste of Money.
135664,21-03-2024,BF1543,Clothing,Female,34,San Antonio,No,100,0,100,1,100,4,Exquisite craftsmanship here is absolutely appreciated.
188055,21-03-2024,BF1547,Ornaments,Male,28,Dublin,Yes,32,40,72,5,360,5,Premium quality as usual.
150049,21-03-2024,BF1546,Clothing,Male,26,Dublin,Yes,118,40,158,1,158,4,Lack of delivery delays is greatly appreciated.
145961,21-03-2024,BF1544,Other,Female,20,Austin,No,9,0,9,4,36,5,Great design is one of the major positives of this product.
169331,20-03-2024,BF1545,Other,Female,23,San Francisco,No,10,0,10,2,20,3,It was ok.
139393,20-03-2024,BF1551,Ornaments,Female,29,New Delhi,Yes,15,70,85,1,85,1,The product had an underwhelming design.
192160,20-03-2024,BF1550,Clothing,Male,27,Austin,No,97,0,97,1,97,5,The Product exhibits good design.
187619,20-03-2024,BF1548,Clothing,Male,29,Portland,No,65,0,65,2,130,2,The product had poor quality.
148152,20-03-2024,BF1546,Clothing,Male,20,New Jersey,No,118,0,118,1,118,4,Lack of delivery delays is greatly appreciated.
185677,20-03-2024,BF1544,Other,Male,27,Miami,No,9,0,9,2,18,5,The Product exhibits good design.
175828,20-03-2024,BF1550,Clothing,Male,27,Liverpool,Yes,97,40,137,1,137,3,The handling was questionable but incurred only minute damages.
169438,20-03-2024,BF1548,Clothing,Male,18,San Antonio,No,65,0,65,2,130,4,Discount deals was greatly appreciated.
145432,20-03-2024,BF1548,Clothing,Female,26,Sydney,Yes,65,100,165,1,165,5,Lack of delivery delays is greatly appreciated.
137304,20-03-2024,BF1550,Clothing,Male,34,Miami,No,97,0,97,1,97,2,Waste of Money.
123518,20-03-2024,BF1551,Ornaments,Female,30,Toronto,Yes,15,25,40,1,40,4,The delivery team handled the product with care.
189076,20-03-2024,BF1543,Clothing,Male,24,New Delhi,Yes,100,70,170,2,340,3,Average product
179844,20-03-2024,BF1543,Clothing,Male,28,Dublin,Yes,100,40,140,5,700,4,Premium quality as usual.
178117,20-03-2024,BF1545,Other,Male,23,Memphis,No,10,0,10,1,10,1,The product is not as advertised.
120760,20-03-2024,BF1550,Clothing,Male,22,Pittsburgh,No,97,0,97,3,291,2,Careless handling by the delivery team.
171855,20-03-2024,BF1551,Ornaments,Female,32,New York,No,15,0,15,1,15,1,There is clear evidence of subpar detailing.
123035,20-03-2024,BF1551,Ornaments,Male,21,Memphis,No,15,0,15,2,30,5,Exquisite craftsmanship here is absolutely appreciated.
140869,20-03-2024,BF1544,Other,Male,20,Memphis,No,9,0,9,4,36,5,The delivery team handled the product with care.
175088,20-03-2024,BF1551,Ornaments,Male,27,Detroit,No,15,0,15,1,15,5,Discount deals was greatly appreciated.
198615,20-03-2024,BF1548,Clothing,Male,32,Pittsburgh,No,65,0,65,3,195,5,The Product exhibits good design.
136248,20-03-2024,BF1551,Ornaments,Male,28,New York,No,15,0,15,1,15,5,The Product exhibits good design.
147393,20-03-2024,BF1546,Clothing,Male,26,San Antonio,No,118,0,118,5,590,2,Low quality products are a usual here these days.
199631,20-03-2024,BF1553,Ornaments,Male,24,Dublin,Yes,50,40,90,3,270,3,The handling was questionable but incurred only minute damages.
159738,20-03-2024,BF1547,Ornaments,Male,27,Austin,No,32,0,32,3,96,5,Discount deals was greatly appreciated.
189517,20-03-2024,BF1554,Ornaments,Male,28,Sacramento,No,20,0,20,2,40,3,Nothing too special.
166994,20-03-2024,BF1548,Clothing,Male,19,Mumbai,Yes,65,70,135,2,270,1,Clear delays in delivery.
134487,19-03-2024,BF1551,Ornaments,Male,22,Austin,No,15,0,15,4,60,5,The product was affordable here compared to other brands.
159260,19-03-2024,BF1548,Clothing,Female,21,Memphis,No,65,0,65,1,65,4,The product had excellent quality.
151530,19-03-2024,BF1548,Clothing,Male,35,New Delhi,Yes,65,70,135,1,135,3,Average product
147091,19-03-2024,BF1543,Clothing,Male,21,Dublin,Yes,100,40,140,1,140,5,The delivery team handled the product with care.
151247,19-03-2024,BF1552,Ornaments,Male,21,Pittsburgh,No,45,0,45,3,135,4,Lack of delivery delays is greatly appreciated.
125262,19-03-2024,BF1551,Ornaments,Female,26,Glasgow,Yes,15,40,55,1,55,4,Exquisite craftsmanship here is absolutely appreciated.
183419,19-03-2024,BF1549,Clothing,Male,35,Austin,No,130,0,130,2,260,2,Careless handling by the delivery team.
157590,19-03-2024,BF1550,Clothing,Female,18,San Antonio,No,97,0,97,1,97,5,Discount deals was greatly appreciated.
185404,19-03-2024,BF1551,Ornaments,Male,21,Memphis,No,15,0,15,1,15,1,Waste of Money.
126963,19-03-2024,BF1543,Clothing,Female,18,Sacramento,No,100,0,100,1,100,5,Great design is one of the major positives of this product.
169358,19-03-2024,BF1549,Clothing,Male,26,Montreal,Yes,130,25,155,3,465,2,Low quality products are a usual here these days.
178713,19-03-2024,BF1543,Clothing,Female,27,San Francisco,No,100,0,100,1,100,5,Discount deals was greatly appreciated.
191680,19-03-2024,BF1550,Clothing,Male,25,Liverpool,Yes,97,40,137,4,548,3,Not as expected.
125624,19-03-2024,BF1551,Ornaments,Male,29,San Francisco,No,15,0,15,1,15,5,The delivery team handled the product with care.
143197,19-03-2024,BF1546,Clothing,Male,33,New York,No,118,0,118,1,118,4,Great design is one of the major positives of this product.
182455,19-03-2024,BF1548,Clothing,Male,27,London,Yes,65,40,105,1,105,4,Lack of delivery delays is greatly appreciated.
144989,19-03-2024,BF1549,Clothing,Female,28,Dublin,Yes,130,40,170,1,170,1,The product is not as advertised.
186563,18-03-2024,BF1547,Ornaments,Male,20,Austin,No,32,0,32,1,32,5,Lack of delivery delays is greatly appreciated.
188708,18-03-2024,BF1543,Clothing,Male,22,Manchester,Yes,100,40,140,2,280,5,Great design is one of the major positives of this product.
193804,18-03-2024,BF1553,Ornaments,Female,32,Cardiff,Yes,50,40,90,3,270,1,Low quality products are a usual here these days.
143580,18-03-2024,BF1551,Ornaments,Female,22,Austin,No,15,0,15,1,15,3,Had slight delays but the product was in good shape.
153188,18-03-2024,BF1552,Ornaments,Female,24,Las Vegas,No,45,0,45,1,45,4,The product was affordable here compared to other brands.
167779,18-03-2024,BF1544,Other,Male,34,Liverpool,Yes,9,40,49,3,147,4,The delivery team handled the product with care.
169792,18-03-2024,BF1548,Clothing,Male,29,Manchester,Yes,65,40,105,1,105,4,The product was affordable here compared to other brands.
166297,18-03-2024,BF1548,Clothing,Male,26,Sydney,Yes,65,100,165,1,165,4,Exquisite craftsmanship here is absolutely appreciated.
163564,18-03-2024,BF1543,Clothing,Male,24,New York,No,100,0,100,1,100,4,Lack of delivery delays is greatly appreciated.
152950,18-03-2024,BF1551,Ornaments,Male,28,Cleveland,No,15,0,15,2,30,4,The product had excellent quality.
155514,18-03-2024,BF1551,Ornaments,Female,24,Portland,No,15,0,15,1,15,3,Had slight delays but the product was in good shape.
168414,18-03-2024,BF1551,Ornaments,Female,34,Portland,No,15,0,15,3,45,3,Average product
177291,18-03-2024,BF1546,Clothing,Female,33,Las Vegas,No,118,0,118,2,236,5,The product was affordable here compared to other brands.
172671,18-03-2024,BF1551,Ornaments,Male,31,Pittsburgh,No,15,0,15,1,15,5,Great design is one of the major positives of this product.
191728,18-03-2024,BF1543,Clothing,Female,32,San Antonio,No,100,0,100,1,100,4,The delivery team handled the product with care.
136892,18-03-2024,BF1554,Ornaments,Male,22,New Delhi,Yes,20,70,90,3,270,1,The promotion quality does not match the product
192435,18-03-2024,BF1548,Clothing,Male,24,New Delhi,Yes,65,70,135,1,135,4,Incredible detailing was clearly evident.
184874,18-03-2024,BF1543,Clothing,Male,35,Toronto,Yes,100,25,125,4,500,4,The product was delivered quickly.
156444,18-03-2024,BF1554,Ornaments,Male,33,San Antonio,No,20,0,20,1,20,5,The Product exhibits good design.
182074,18-03-2024,BF1549,Clothing,Female,30,Glasgow,Yes,130,40,170,2,340,4,Incredible detailing was clearly evident.
143172,18-03-2024,BF1544,Other,Male,25,Sydney,Yes,9,100,109,1,109,5,Great design is one of the major positives of this product.
178295,18-03-2024,BF1548,Clothing,Female,32,Austin,No,65,0,65,1,65,3,Had slight delays but the product was in good shape.
126857,18-03-2024,BF1549,Clothing,Male,30,Sacramento,No,130,0,130,1,130,3,Average product
140248,17-03-2024,BF1554,Ornaments,Male,25,Austin,No,20,0,20,1,20,4,Great design is one of the major positives of this product.
184647,17-03-2024,BF1547,Ornaments,Male,33,San Antonio,No,32,0,32,1,32,4,The product was delivered quickly.
120835,17-03-2024,BF1544,Other,Male,28,New Jersey,No,9,0,9,1,9,4,The Product exhibits good design.
162465,17-03-2024,BF1544,Other,Male,32,Paris,Yes,9,50,59,1,59,5,Lack of delivery delays is greatly appreciated.
137822,17-03-2024,BF1543,Clothing,Male,30,Pittsburgh,No,100,0,100,2,200,5,The product had excellent quality.
137372,17-03-2024,BF1552,Ornaments,Male,18,Cleveland,No,45,0,45,1,45,5,The Product exhibits good design.
138016,17-03-2024,BF1544,Other,Male,29,San Antonio,No,9,0,9,2,18,4,Premium quality as usual.
190179,17-03-2024,BF1548,Clothing,Male,27,Detroit,No,65,0,65,2,130,4,The product was affordable here compared to other brands.
194101,17-03-2024,BF1544,Other,Female,34,Manchester,Yes,9,40,49,1,49,3,Expected much better
154350,17-03-2024,BF1544,Other,Female,28,Glasgow,Yes,9,40,49,1,49,3,Had slight delays but the product was in good shape.
192490,17-03-2024,BF1545,Other,Male,28,San Francisco,No,10,0,10,1,10,5,Incredible detailing was clearly evident.
133862,17-03-2024,BF1543,Clothing,Male,35,New Jersey,No,100,0,100,1,100,3,Nothing too special.
153814,17-03-2024,BF1551,Ornaments,Female,28,Cleveland,No,15,0,15,1,15,3,Nothing too special.
162073,17-03-2024,BF1551,Ornaments,Female,23,Detroit,No,15,0,15,5,75,1,Low quality products are a usual here these days.
177993,17-03-2024,BF1555,Other,Male,31,New Delhi,Yes,23,70,93,2,186,3,Expected much better
159759,17-03-2024,BF1546,Clothing,Male,20,Miami,No,118,0,118,2,236,4,Premium quality as usual.
160430,16-03-2024,BF1544,Other,Male,31,Sydney,Yes,9,100,109,1,109,5,The product was delivered quickly.
172708,16-03-2024,BF1545,Other,Male,33,Cleveland,No,10,0,10,1,10,5,The delivery team handled the product with care.
144846,16-03-2024,BF1552,Ornaments,Male,26,San Antonio,No,45,0,45,1,45,4,Incredible detailing was clearly evident.
191615,16-03-2024,BF1550,Clothing,Female,33,Sydney,Yes,97,100,197,1,197,4,Great design is one of the major positives of this product.
158772,16-03-2024,BF1546,Clothing,Male,32,Manchester,Yes,118,40,158,4,632,4,Lack of delivery delays is greatly appreciated.
188333,16-03-2024,BF1551,Ornaments,Male,23,Cleveland,No,15,0,15,3,45,1,The product had an underwhelming design.
155369,16-03-2024,BF1548,Clothing,Male,24,Detroit,No,65,0,65,1,65,4,The product was affordable here compared to other brands.
124529,16-03-2024,BF1550,Clothing,Male,19,San Antonio,No,97,0,97,1,97,2,The product had poor quality.
137563,16-03-2024,BF1543,Clothing,Male,18,Cleveland,No,100,0,100,5,500,5,The delivery team handled the product with care.
156603,16-03-2024,BF1551,Ornaments,Male,29,New York,No,15,0,15,2,30,5,The Product exhibits good design.
147185,16-03-2024,BF1548,Clothing,Male,23,Portland,No,65,0,65,1,65,1,Waste of Money.
157244,16-03-2024,BF1555,Other,Male,21,Las Vegas,No,23,0,23,1,23,5,Lack of delivery delays is greatly appreciated.
131157,16-03-2024,BF1544,Other,Male,26,Liverpool,Yes,9,40,49,2,98,1,"Unfortunately, the delivery was late."
177090,16-03-2024,BF1551,Ornaments,Male,21,Cardiff,Yes,15,40,55,1,55,1,Low quality products are a usual here these days.
140326,16-03-2024,BF1555,Other,Male,20,Sacramento,No,23,0,23,2,46,1,Low quality products are a usual here these days.
135989,16-03-2024,BF1543,Clothing,Female,26,San Francisco,No,100,0,100,3,300,5,Exquisite craftsmanship here is absolutely appreciated.
171147,16-03-2024,BF1548,Clothing,Female,29,Memphis,No,65,0,65,1,65,5,Great design is one of the major positives of this product.
